ts,date,hour,endpoint,anycast_likely,ttl,primary_ip,ip_count
2026-06-06 12:01:37.609781+00:00,2026-06-06,12,api.openai.com,False,7,162.159.140.245,2
2026-06-06 12:01:40.913012+00:00,2026-06-06,12,italynorth.tts.speech.microsoft.com,False,10,4.232.100.221,1
2026-06-06 18:01:03.192623+00:00,2026-06-06,18,api.deepgram.com,True,10,38.104.135.212,2
2026-06-06 18:01:12.030162+00:00,2026-06-06,18,api.rev.ai,False,60,100.22.108.35,3
2026-06-06 18:01:13.236834+00:00,2026-06-06,18,italynorth.stt.speech.microsoft.com,False,10,4.232.100.212,1
2026-06-06 18:01:19.930423+00:00,2026-06-06,18,api.openai.com,False,8,172.66.0.243,2
2026-06-06 18:01:23.654338+00:00,2026-06-06,18,api.groq.com,False,45,104.18.38.236,2
2026-06-06 18:01:26.808533+00:00,2026-06-06,18,api.mistral.ai,False,290,162.159.142.207,2
2026-06-06 18:01:29.445926+00:00,2026-06-06,18,api.deepgram.com,True,10,38.104.135.212,3
2026-06-06 18:01:36.369947+00:00,2026-06-06,18,api.openai.com,False,9,162.159.140.245,2
2026-06-06 18:01:44.235601+00:00,2026-06-06,18,italynorth.tts.speech.microsoft.com,False,10,4.232.100.221,1
2026-06-07 00:01:02.549310+00:00,2026-06-07,0,api.deepgram.com,True,10,38.104.135.212,2
2026-06-07 00:01:10.790969+00:00,2026-06-07,0,api.rev.ai,False,60,44.242.29.250,3
2026-06-07 00:01:15.074675+00:00,2026-06-07,0,italynorth.stt.speech.microsoft.com,False,10,4.232.100.212,1
2026-06-07 00:01:18.811375+00:00,2026-06-07,0,api.openai.com,False,43,162.159.140.245,2
2026-06-07 00:01:24.964640+00:00,2026-06-07,0,api.groq.com,False,260,172.64.149.20,2
2026-06-07 00:01:27.603910+00:00,2026-06-07,0,api.mistral.ai,False,91,172.66.2.203,2
2026-06-07 00:01:28.703773+00:00,2026-06-07,0,api.deepgram.com,True,10,38.104.135.212,3
2026-06-07 00:01:32.158899+00:00,2026-06-07,0,api.openai.com,False,24,172.66.0.243,2
2026-06-07 00:01:40.423230+00:00,2026-06-07,0,italynorth.tts.speech.microsoft.com,False,10,4.232.100.221,1
2026-06-07 05:31:03.167834+00:00,2026-06-07,5,api.deepgram.com,True,10,66.103.225.60,2
2026-06-07 05:31:17.244391+00:00,2026-06-07,5,api.rev.ai,False,60,54.69.164.121,3
2026-06-07 05:31:29.699641+00:00,2026-06-07,5,italynorth.stt.speech.microsoft.com,False,10,4.232.100.212,1
2026-06-07 05:32:01.365026+00:00,2026-06-07,5,api.openai.com,False,53,172.66.0.243,2
2026-06-07 05:32:21.557206+00:00,2026-06-07,5,api.groq.com,False,300,104.18.38.236,2
2026-06-07 05:32:34.799820+00:00,2026-06-07,5,api.mistral.ai,False,66,162.159.142.207,2
2026-06-07 05:32:54.253779+00:00,2026-06-07,5,api.deepgram.com,True,10,216.200.21.202,2
2026-06-07 05:33:01.719936+00:00,2026-06-07,5,api.openai.com,False,9,162.159.140.245,2
2026-06-07 05:33:15.140007+00:00,2026-06-07,5,italynorth.tts.speech.microsoft.com,False,10,4.232.100.221,1
2026-06-07 06:01:03.212766+00:00,2026-06-07,6,api.deepgram.com,True,10,66.103.225.60,3
2026-06-07 06:01:09.191326+00:00,2026-06-07,6,api.rev.ai,False,60,54.69.164.121,3
2026-06-07 06:01:12.938941+00:00,2026-06-07,6,italynorth.stt.speech.microsoft.com,False,10,4.232.100.212,1
2026-06-07 06:01:20.647957+00:00,2026-06-07,6,api.openai.com,False,41,172.66.0.243,2
2026-06-07 06:01:21.650543+00:00,2026-06-07,6,api.groq.com,False,233,104.18.38.236,2
2026-06-07 06:01:24.899861+00:00,2026-06-07,6,api.mistral.ai,False,120,172.66.2.203,2
2026-06-07 06:01:25.946733+00:00,2026-06-07,6,api.deepgram.com,True,5,208.184.56.200,2
2026-06-07 06:01:30.465233+00:00,2026-06-07,6,api.openai.com,False,58,162.159.140.245,2
2026-06-07 06:01:34.484997+00:00,2026-06-07,6,italynorth.tts.speech.microsoft.com,False,10,4.232.100.221,1
2026-06-07 12:01:03.508299+00:00,2026-06-07,12,api.deepgram.com,True,10,208.184.56.200,2
2026-06-07 12:01:10.802557+00:00,2026-06-07,12,api.rev.ai,False,60,35.167.255.151,3
2026-06-07 12:01:19.699901+00:00,2026-06-07,12,italynorth.stt.speech.microsoft.com,False,10,4.232.100.212,1
2026-06-07 12:01:20.816585+00:00,2026-06-07,12,api.openai.com,False,58,162.159.140.245,2
2026-06-07 12:01:22.482355+00:00,2026-06-07,12,api.groq.com,False,200,172.64.149.20,2
2026-06-07 12:01:26.967302+00:00,2026-06-07,12,api.mistral.ai,False,120,172.66.2.203,2
2026-06-07 12:01:28.270714+00:00,2026-06-07,12,api.deepgram.com,True,10,38.104.135.212,2
2026-06-07 12:01:32.396480+00:00,2026-06-07,12,api.openai.com,False,26,172.66.0.243,2
2026-06-07 12:01:40.972331+00:00,2026-06-07,12,italynorth.tts.speech.microsoft.com,False,10,4.232.100.221,1
2026-06-07 18:01:03.565004+00:00,2026-06-07,18,api.deepgram.com,True,1,38.246.42.148,3
2026-06-07 18:01:07.940437+00:00,2026-06-07,18,api.rev.ai,False,60,54.71.42.79,3
2026-06-07 18:01:14.119190+00:00,2026-06-07,18,italynorth.stt.speech.microsoft.com,False,10,4.232.100.212,1
2026-06-07 18:01:17.222818+00:00,2026-06-07,18,api.openai.com,False,26,172.66.0.243,2
2026-06-07 18:01:20.730798+00:00,2026-06-07,18,api.groq.com,False,45,104.18.38.236,2
2026-06-07 18:01:25.640168+00:00,2026-06-07,18,api.mistral.ai,False,265,162.159.142.207,2
2026-06-07 18:01:33.105398+00:00,2026-06-07,18,api.deepgram.com,True,10,66.103.225.60,2
2026-06-07 18:01:35.380102+00:00,2026-06-07,18,api.openai.com,False,49,162.159.140.245,2
2026-06-07 18:01:43.928578+00:00,2026-06-07,18,italynorth.tts.speech.microsoft.com,False,10,4.232.100.221,1
